Data_Stream,Device,Latency_ms,Throughput_Mbps,Bandwidth_MHz,Jitter_ms,Packet_Loss_%,Sensory_Accuracy_%,QoE_Score
Motion,AT2020,29.300536157202977,78.21032972983964,972.9338728106718,4.390087963865162,2.296518441065369,86.16704243352397,3.8168123878819276
Video,Teslasuit,44.60355894026562,427.702321560201,614.1344229433876,4.0531659505645266,0.3848459150400868,97.39082337718436,3.9697730760554526
Audio,HaptX Gloves,34.28948160712373,51.7189651963624,228.70101039915374,1.561881945500023,3.3538251272151784,95.2819117315776,3.768261602761699
Motion,Leap Motion,28.983100394810087,161.070741140856,437.0934190416231,5.375562886943947,4.106297101864228,84.95624885813814,4.852874161756825
Audio,GoPro HERO,19.595018890191902,383.40682526843216,817.9590370133926,1.9811225407683584,1.2232752730235652,80.72681496632485,4.095780329475693
Audio,HaptX Gloves,19.985086087618907,192.32156737818806,430.6516558273634,3.236858388346834,2.106504408166823,82.03694530284766,3.867918957461551
Haptic,AT2020,35.12691298391856,95.85157462970608,178.3154964725099,3.8524835959055324,4.194196683826352,94.5698786769488,4.1726117615239
Video,Kinect,49.73627125495254,212.10526346019253,601.1064198353691,8.279436911425156,4.38560233831144,83.99339476081293,3.980804250209743
Motion,GoPro HERO,34.78276354322204,171.6769788730365,860.6087663464313,8.879397853563068,1.2158999013211296,87.42541841010788,4.616628880719989
Haptic,HaptX Gloves,30.10025378165112,429.2203559722497,816.3337484291521,3.722196857153227,2.7528531727068213,90.0339833201285,4.956829867828242
Haptic,Teslasuit,37.87927296076607,191.0065629133144,257.6108261173179,8.728283091201165,0.9624657531791353,94.50936336900325,4.1570504850464705
Motion,Teslasuit,25.934252552767315,405.01961229920323,705.4881529712201,8.71507843632812,0.5093938206977827,82.26462446518251,4.791550099958361
Audio,Oculus Quest Camera,7.706405417035334,451.3424651648306,298.4538370920824,7.881858553463862,4.555602506959787,88.12732810554922,4.3487946103394295
Haptic,HaptX Gloves,30.30335671450594,245.2178388094383,296.386781096955,2.320256026136634,4.102537521160546,89.70145818285391,3.73585349764135
Audio,AMBEO,48.093137802742106,459.4744147344764,886.6645959746667,7.212905622106561,3.8001745090158696,90.8165412794308,4.535934113122012
Video,HaptX Gloves,12.888632406094683,219.79312428343678,324.7020574662072,9.505216581225119,0.2438315940657021,96.36721282790432,4.270151745688731
Audio,Kinect,36.050220086929954,483.8352874205487,336.9226118662101,7.1428643089044135,4.218643963551287,83.43356390086434,4.475909784878155
Video,GoPro HERO,14.042015989657541,90.18028603650782,100.5880516851696,3.984551641970506,2.190220379526919,96.15662903653245,4.834531118857497
Audio,GoPro HERO,29.11224580128866,359.15866992645925,883.6021307129658,5.505213856877481,1.711975616479298,93.85756855393305,4.160651855984069
Haptic,Kinect,9.350440234102383,272.2163182056179,813.3353318882213,6.811525390159483,2.7323818051268822,91.11741628397918,4.851766434826033
Haptic,HaptX Gloves,25.26669213161833,224.44196245504116,664.5960415816102,5.595133678556532,0.45676621361777914,93.99055740805144,4.626003521422483
Video,Kinect,39.027349800286075,334.7203454368704,775.239187544958,2.0795764755787283,3.7832327467619944,88.24035477903313,4.232907388816977
Motion,AT2020,20.640718590754194,366.73569123544905,236.84371068204263,3.808576401868186,2.9121753844414795,82.76795171936249,4.4048332034869455
Video,Leap Motion,34.92102760192481,51.96347134263909,512.4912351288178,8.221564274982693,0.9329504843658376,93.31530480530735,3.988371698778517
Video,Kinect,40.79524823553781,125.12888993623942,416.09744861390277,8.752762414859657,0.941160998845228,90.49344613371244,4.975395949608162
Audio,Teslasuit,46.72300187657537,370.87072278544343,184.39887363131484,2.2357002944401323,0.9212432578633711,92.7874960108555,4.501026744575594
Audio,Kinect,15.558893683495409,349.8734361101929,537.5174366934316,9.571480771588522,0.28501193775966993,86.7599756205698,3.565770278744945
Video,GoPro HERO,22.969216211418868,484.72137730790473,928.6656853083718,3.959403560637484,2.938992246858424,98.13733154679672,3.989932858622013
Haptic,Teslasuit,11.858720599868786,392.46700561285235,136.05320714562504,6.96082364857648,4.201740887942541,91.74739737151154,4.434971650638587
Audio,GoPro HERO,49.661757597126886,477.8477184791021,362.3148221444145,7.766426313610131,0.087491069936943,81.70804968581747,3.5844999166988596
Motion,Oculus Quest Camera,46.71504355659329,366.14322569066314,286.7868425851331,8.30751611174095,0.24502322485636774,88.99607981408857,3.5358262869787143
Audio,AMBEO,29.29807086262518,184.12349388774942,314.3319882991267,9.511747320033372,2.863851383434729,95.12712109487269,4.175036359291704
Audio,GoPro HERO,42.89149824693896,97.41421501288542,917.5910966914378,3.8162759322594035,4.0974784269302615,95.88269123464545,3.999035269539005
Motion,Teslasuit,28.4431089772419,401.820738505221,521.2621488108612,8.72655809096399,1.633694452843168,89.89194105527517,4.157447912049749
Video,Oculus Quest Camera,33.06135596012419,339.8671496641622,519.6694716458369,2.185182130925863,1.748071994038611,97.89495141662601,3.8940399648200077
Motion,GoPro HERO,9.010599445220748,71.6837055769833,784.5180782097541,7.345368157182334,2.9817324874838795,85.35336874388595,3.747076620414471
Video,AT2020,38.987168922356354,212.02270965544025,239.04298360443323,7.677799565625873,1.371064445620735,88.21197394476533,4.5337150354705065
Video,Kinect,10.747106763585567,480.55991696792876,538.5388186900457,7.099509170811884,0.13304183038842066,97.97193821137941,4.2718566744017
Video,AMBEO,42.173043361363774,275.1805155695905,486.98669270895374,3.270832625216377,3.6761425905079803,97.92513432943159,3.8002313168740502
Motion,GoPro HERO,40.191263945167364,244.7281112088671,637.2196214919906,8.857388323136831,3.1282495647072657,93.71425537649361,3.9793841393899974
Video,Oculus Quest Camera,36.893511398433944,255.96482232168228,999.6019329253947,2.519726170333555,2.9037799952782954,97.1796109424444,4.387711861494989
Haptic,AT2020,6.627217123614296,143.99722580232367,792.5040046738424,1.4827131236874775,3.7084206449591157,81.77546533912465,3.608344022408717
Motion,HaptX Gloves,18.640776017539785,215.91822688915784,458.07913271568447,7.457184915507209,3.3761541878101875,97.29989952415553,3.721179513899269
Haptic,Oculus Quest Camera,16.840065645987927,216.41596519422947,844.7977470466423,5.279281437094603,1.0294099408916058,86.41239813100454,3.6098684061610853
Video,Kinect,21.20613833621836,73.55975908436258,253.63752698123216,8.641882179628084,1.7624052347167556,83.56663024856432,4.718475999071178
Audio,Oculus Quest Camera,8.943923604372735,395.40543283306323,127.41731767806411,4.45057426952433,0.630550708393125,84.78739672684092,4.628613849818014
Video,AT2020,47.163102036397824,237.42699435674555,284.00353521784575,2.5145072965694153,0.6492850670894051,88.35937016027773,4.629969397818885
Haptic,Oculus Quest Camera,29.921100832056933,419.9809490673905,406.3704005028337,8.527979732228827,3.380978731782696,85.02384009208934,4.574488015214042
Haptic,AT2020,18.74859397961106,432.6566005039529,559.5226817136039,5.940186684760645,4.293000534912491,86.41135172032998,4.504078135504804
Motion,GoPro HERO,22.864168268342755,145.39732461439613,653.6162264870799,2.702762131513194,4.8136629193056955,82.69956972143284,4.2154878730672625
Audio,Leap Motion,25.124114322717606,345.80906697655786,919.5451454929796,7.4834559872780115,3.141735587747222,85.92353531117998,4.463417245260672
Motion,AT2020,32.02674500122778,262.5268118733418,558.8686085954118,5.600022746405505,0.9205066168047848,91.44567629084003,3.557542332181962
Haptic,AT2020,28.2055742463424,446.07053206466827,551.1480801631565,6.438816840162878,0.5282517272446535,88.83707416182128,4.432196633985177
Video,AMBEO,46.37263879464878,147.08330562940435,145.21870884068392,5.148085043859237,4.064254857683789,86.93437522471822,4.666816558305316
Audio,AT2020,27.363356730762362,355.0159401395199,131.42039739060144,8.458380854362058,2.8937823817999964,94.92904257714228,4.250537540576586
Video,AT2020,49.64711066704907,323.4884550137252,596.0439657247348,8.466064441147449,3.0914251050685992,97.87019942786635,4.036269992640856
Video,HaptX Gloves,43.31412309852931,182.88566490732475,494.36075192351007,7.384499396419476,3.907310443773546,95.13578445804794,3.9161401022014686
Audio,Leap Motion,14.382973146080111,111.47040664302767,855.2623554822687,1.9486123965681603,3.516386138662258,86.64001404235358,4.464203075243123
Motion,GoPro HERO,46.876784658976234,343.23789221477443,244.61162624066066,8.54968475713662,4.172291264280483,94.88884335675107,4.539201797944863
Video,Kinect,10.236487904846424,382.3688561595488,122.47449590534464,7.039116824796189,0.2810695272993924,83.03960364948102,4.806451399793814
Haptic,AMBEO,41.78523688210362,192.0323046935075,504.1348911371133,7.273217494038695,3.7376031837325243,82.60635976182581,4.013501123691486
Video,HaptX Gloves,22.128048206446103,340.1746718100412,313.73070107703177,4.266845563634845,4.254263786610477,86.91254074072317,4.6546584610783786
Audio,Teslasuit,44.508844420028126,227.80890842517647,144.6529360049537,8.913516005413062,1.4306752122915718,96.15404738088114,4.342033736284007
Audio,Leap Motion,44.06255105483527,370.94309747717796,752.1384581628661,7.528344402113717,3.2022363699662644,84.92696494484603,4.824254736017119
Audio,GoPro HERO,41.26664300529295,139.6468737023239,200.43369996152273,2.01331419876275,1.5708103191848606,81.26506817797359,4.291718162443431
Motion,GoPro HERO,40.551369633817764,450.5967511862785,647.4875500069945,4.670002309655464,4.78985533241227,82.6341907041271,4.276444742596951
Video,Teslasuit,18.710561259411836,179.33431840951087,352.94477515020026,8.977423257641275,0.16711786217751878,97.1748993705916,4.366815622161363
Motion,Kinect,8.641367737306348,215.5036944902688,256.1464453195198,1.4247703152764108,2.898964219164775,92.67566569494575,4.623973032713652
Motion,AT2020,23.134108044432267,76.1413784361574,441.77637062738575,9.652749576778445,0.8325177352475754,85.06402326739953,4.947035718242692
Audio,HaptX Gloves,12.80860317439289,100.18049554457437,821.3011986006583,7.112463114876065,3.5611010258857934,91.10591650656363,3.6103450313236483
Audio,Oculus Quest Camera,36.272799000610775,282.13785622054763,452.88421921411543,6.682383798790389,0.8794514170933104,90.55159244850701,3.580151903586526
Motion,AMBEO,20.57448769420035,170.41670452758717,775.6926842899502,3.4350333083919224,1.1769163094917878,93.10871956881323,4.906325506111008
Video,Oculus Quest Camera,48.90245903869617,425.9661015839875,212.9376671192356,3.2391260986525934,2.4718540552287904,84.66375108843232,4.294813438277309
Haptic,Teslasuit,33.84374348053994,56.61202489472923,795.4942776985712,9.478523975397358,4.57417474998439,97.28805974388796,4.422354521850404
Motion,GoPro HERO,42.011625363546244,220.59232190237128,313.2399924159838,3.6844520881071046,1.0585718607398542,86.18737124160026,4.223635402392093
Video,Kinect,10.963610273383178,201.8054960460917,709.6538168999855,7.9795476704709944,0.7212001055905176,93.88263307952474,3.6404861789112117
Audio,GoPro HERO,43.790651702268015,58.69743391292047,609.2033993568967,4.538096183863712,3.794884159270153,80.3224929274443,4.652134067627999
Audio,AMBEO,46.52407357310275,105.9657795502296,936.2302454905187,2.253286637062336,2.503097661669655,87.45314259788294,4.62083696763288
Video,GoPro HERO,26.917786346852115,236.13920371338588,448.5902661777826,1.0964376792582304,4.558925561908857,87.03419635917616,3.9675549822392178
Haptic,GoPro HERO,32.281382198793985,271.789063001351,159.5486699509964,5.898316033137258,0.7330727857992114,90.86968857166029,3.9593588678426004
Audio,AMBEO,39.416441040634794,231.9303862646911,117.23993699612761,9.782009366940393,3.2296394651151967,81.45472523554393,4.756762071358278
Audio,HaptX Gloves,12.867738226718565,288.9219552854422,844.1727048754778,4.32222574428284,1.1643957307590753,95.80262747452217,3.60853588661199
Audio,HaptX Gloves,27.61547344085491,317.8092537075567,572.262073895289,4.214731005937404,0.7838021432581965,84.35561603535137,4.821657722534849
Video,AMBEO,22.93983624975409,54.46571950752603,797.7196466514544,4.096824560644979,3.4171470757863527,93.5407562976402,3.884992534843872
Motion,Kinect,11.58682964730121,258.84282175407674,310.9830400103632,5.684894535743726,2.9684230995436662,96.06424246488186,4.389477121633241
Audio,Teslasuit,21.539049003118915,483.5746583994147,410.5753709619104,4.965983950818642,3.7741372918116562,91.23753912483026,4.903991268502667
Motion,Leap Motion,8.067753922347212,283.5645260582969,127.09348499018705,8.919231640543131,1.5473128822309117,94.81766413443971,4.51718375230497
Haptic,GoPro HERO,6.161535812726914,354.8940203565289,965.343092116701,5.549687125511412,2.2398582819109496,93.23720624430011,4.121644718700555
Audio,Kinect,11.082483011967025,190.33873606259743,701.0811160307321,5.569820543697119,2.0273583816520926,87.11059594304015,4.534301313358123
Audio,GoPro HERO,48.34018002151282,398.29612016874313,939.8845789833756,2.2453443524850094,4.920447319832571,96.1771707806713,4.015969454474555
Haptic,Leap Motion,29.728829115275765,397.8146668442518,338.9467666861651,9.844655868193474,1.4612447836969396,85.89402739771056,3.915887624523779
Audio,Teslasuit,48.4619972518949,284.5832214443625,650.3172501030948,3.2497560178194673,1.4740861917338344,91.42425835503035,4.99502491690202
Motion,HaptX Gloves,24.462404524855938,489.2062204756461,710.6499714633741,1.6602766071364239,1.772741044143037,94.90795478283079,4.626185346769682
Video,Kinect,19.03172598883668,106.49759664319402,385.7947302318296,6.968316240776879,2.8229704064516077,87.57911819625015,4.467079966072727
Motion,AT2020,27.776383827810985,57.62644920031145,863.2983115140671,6.358297331411854,1.2616137213187262,86.0553521523485,4.032934464828978
Video,AT2020,24.778025988480955,396.5711952906932,952.445316610223,4.736310885934712,4.57644970189637,89.18692020345645,3.5737412437325724
Video,Leap Motion,9.754910791778476,413.21999181419716,896.3696059264039,4.799730104926103,1.3284278243313175,96.35926988698307,3.5465853140527335
Motion,AT2020,33.837184161059284,104.0932531042593,765.1602783454352,8.06557528941788,4.479078657800973,98.5984352629133,4.331271883173198
Motion,HaptX Gloves,14.721718212931982,169.51227483137274,349.7182117524586,2.7614137608968417,0.5173753182329233,90.9016682571978,4.643049081558576
Motion,Leap Motion,32.88145797040233,57.89856351498301,353.45443789506857,8.382279870504007,3.2828135119982615,93.22932410647303,4.306068785665783
Motion,HaptX Gloves,34.259049157916905,181.9888748512541,967.0242884014341,6.838724025055163,4.534927592191218,98.06547244477828,4.761177607908672
Haptic,Teslasuit,11.841118390789164,397.91384326340216,109.25604634212283,4.77072796401572,0.8437471919911477,81.97093702825885,3.5501397996398323
Audio,GoPro HERO,7.760733219980067,283.0822374706605,744.44497591793,5.122257549254818,4.841634800496275,84.6415715573233,4.05012811463891
Video,Teslasuit,40.13427137307979,206.64301692572963,735.621546299736,3.3098248646748623,2.2644168020775584,94.17800012503164,3.855605586761267
Motion,Teslasuit,25.691019069619408,217.28268270784864,660.4205868548177,7.769028994272773,4.728575542205123,96.47488923824599,4.1709094522356835
Motion,HaptX Gloves,7.6173707977464105,50.60913157196067,991.0979614781792,5.61587268074741,3.384100218150235,97.14058056661156,3.6085645897911838
Motion,Leap Motion,49.76898427263952,184.91023740435617,380.6914921873527,3.8876908847485923,1.5079343493677577,88.30214353709866,4.931197462356609
Haptic,Leap Motion,7.600125244836499,340.9064337370687,405.97467741392336,6.364451041848552,0.9415126245855321,81.78679804583734,3.8348831016040412
Motion,AT2020,36.27658529863489,488.3874997173607,171.04546265189998,9.961610068461907,1.518675231125497,88.7556295459924,4.883461663225377
Motion,Oculus Quest Camera,49.265551636853615,431.1773721427548,498.51832288936373,4.9173605169089845,0.46508704631337494,84.61469180414107,4.138839732555023
Motion,GoPro HERO,15.763104689716652,60.617734090488106,334.94367361136324,9.286222607007575,0.7193398317166488,85.82392909993249,4.978286199882827
Audio,HaptX Gloves,11.401221590923829,454.3522721036777,409.0480319598798,4.105151559321095,0.5233022017324057,95.44535113675012,4.331087575190316
Haptic,AT2020,10.4623222740093,402.4392859843817,851.114611230065,1.492594362324873,2.1147177187077886,81.51054172051774,4.896249296263711
Motion,Kinect,18.647381640541802,401.1692556069412,941.9360621747462,2.83817895731586,3.977891881287932,96.55162434961404,3.508023483041334
Video,Oculus Quest Camera,9.5470614954791,256.0980915516071,267.1597648046671,4.768256289949158,0.706917771081701,88.55338171648339,4.622358209271351
Video,Oculus Quest Camera,36.147260376235934,229.10238182952628,435.2580383981193,2.976714357351121,0.6516021658616794,91.9212786220119,4.854575979653773
Video,HaptX Gloves,7.803130915852821,186.31207797493667,935.7675059038546,1.0020433439642997,3.2171447475866537,81.79304462471357,3.709580850468431
Haptic,AMBEO,27.923995766740536,79.5626865294646,155.62761462030036,9.235013839727745,0.9859149098403314,86.74718156714559,3.6441887775982273
Haptic,GoPro HERO,49.85135842338396,152.7059135721646,183.12447530024065,8.59491470107836,0.488050190544958,81.79401838029692,4.136858910778933
Video,Oculus Quest Camera,41.628662127770845,160.97163574011108,246.51189028560643,7.680630083382524,0.8342428910278882,99.23087445762219,4.900518359199403
Motion,HaptX Gloves,32.68487472039549,267.8346813695907,635.6915507141873,2.5103313608142575,4.61865697938388,96.145232986525,4.313579840285658
Haptic,HaptX Gloves,18.781412935397526,386.3499829685123,235.42504390539773,2.0832721858898746,4.107356263880954,89.1926550871292,4.291184695582598
Video,AT2020,33.07531263312373,263.21442277907596,971.2687433056601,1.6084427452514483,1.7703228117754706,84.47205096647342,3.711689177448983
Video,Kinect,28.716865876024322,76.03000225122227,502.0430745326683,7.516262698956291,3.2791038366369643,98.66910210499705,3.5011842666398283
Motion,AMBEO,24.173752275066718,481.00541044469173,551.3661643151497,9.359271646190967,2.6863783683401903,86.89193191453944,4.715210136118191
Audio,GoPro HERO,10.881966953308975,474.2259435923505,321.99275422486585,4.874822388217333,3.3856213174128196,83.2196886337475,3.631361844479357
Haptic,Leap Motion,44.897189685821004,403.33529441678377,523.8642271912602,2.0722660479644333,3.4133557623137967,91.2632877690791,4.450774728102986
Motion,Teslasuit,25.24030919695951,496.0975557038993,695.7222693733104,5.611535386588959,3.1436700752999647,98.87548240689632,4.8719246817727875
Video,Kinect,13.758013031934428,295.0170497601183,776.0594232586385,4.139487167127671,1.330506842686543,80.07660581000646,3.8129778697376464
Video,Kinect,21.549170789478033,483.2457576139427,778.4812744389217,4.373424319149979,0.19503210381409064,84.76249686507998,4.497909254355366
Motion,AT2020,23.635838863801716,84.02226827753785,620.1020014246795,6.591975617401365,2.277833909950544,98.76895280820816,3.618047865061264
Haptic,Leap Motion,42.23920530050934,214.55633671761709,913.9237974944715,7.468463019359821,4.454869423453519,83.42171933714324,4.405632715756419
Audio,Oculus Quest Camera,38.01264712526309,151.42157060304464,835.6670625754984,1.9954323898584476,2.8474862925928797,82.2648690327964,3.745897581429804
Audio,Oculus Quest Camera,39.61872021386029,138.1248878604215,781.3433032287629,1.3203120772582875,4.161955208509539,91.4037443159961,4.6039303407727665
Video,AT2020,5.496406899289124,113.36132700170424,150.04496951241455,9.948972724171433,4.958121714806141,97.2368764658966,3.9518469421908624
Haptic,HaptX Gloves,23.72692991808927,330.0861387046985,106.19016599768439,3.0945551402399665,0.8180810206913813,89.54219635387852,4.195086513206969
Audio,Oculus Quest Camera,26.66048682358956,401.5948350862873,291.2025494759257,1.4844747241761316,3.4588881957099114,99.8912851336905,4.399145813041432
Haptic,AMBEO,5.863652457037551,310.2342797391623,697.171234522107,2.70887796186328,3.3714678685001234,93.58343399075986,3.7569101159993594
Haptic,GoPro HERO,16.69159439352654,116.13321931469436,470.0777399942912,1.3506206171361779,4.899777236791392,81.48149814420896,4.612456727926432
Video,Kinect,39.21304204049608,415.00569647006193,462.16563336938054,4.526298051554545,4.928003669764002,99.85664263363951,3.9539605109552216
Audio,Kinect,11.169936757804958,336.17961822367783,896.1281994066524,8.221616060061919,3.4333930586206476,88.1578847356038,4.49355778986913
Motion,AMBEO,29.088955915366626,224.674567757148,906.0065633186549,4.071200047819485,1.2180739599109713,85.74805067690966,3.7374245760490603
Video,Leap Motion,14.684084240775688,353.3586329912283,918.2577376482271,4.997650661905299,3.9927791906529952,91.15758367155772,4.532176488809526
Audio,Oculus Quest Camera,5.545434858975197,166.95724065927476,382.4902688635246,7.080280962106949,0.5351456710551905,86.08615183641729,3.6922821092156926
Audio,Kinect,15.854065591979367,205.33649382239471,721.9502314653356,5.580046630628922,3.9034965208581434,81.72915014240304,4.138034744404975
Audio,Teslasuit,48.91431897095242,462.8686294093956,344.46986314693265,8.753011174191919,4.550980620723482,80.02856686158353,3.8708091106083153
Audio,Leap Motion,41.06917003473453,180.72702755213916,271.5488497670048,8.794321075411808,1.9141669738421763,88.99166705840524,4.6225628741422735
Audio,GoPro HERO,48.1809489944465,261.4947206710715,266.1692116126323,1.0891962594203828,3.1531764749154023,96.73726844453185,3.893052506760312
Haptic,GoPro HERO,26.95343197668631,450.5635118282066,407.8968587772346,8.002416758348794,2.1507136604841315,91.44630371260153,4.822575959593094
Video,Kinect,9.938128940487658,368.47460762038736,486.9618578018395,5.1466024021750645,2.1888252749406423,99.98414597886881,4.837730317109919
Haptic,AT2020,29.65817700381618,77.99145177411624,847.8542539495616,9.899564871732968,1.5518544455406003,85.736932912944,3.7946619728341786
Motion,Leap Motion,25.44698005519824,116.28636992553665,207.9019841254409,5.349088682878916,3.810648102251623,85.6091012952011,4.4207689175115865
Audio,Kinect,42.99606872328272,53.52871584736257,761.4332626554047,9.882063508494678,4.680882820832526,83.19498920467889,3.6315764625799467
Video,AT2020,9.413716135291008,333.9148056031235,578.3094227703748,7.791124250851629,4.703754296172305,83.2812717653067,4.087305649402444
Audio,Kinect,26.97085116598002,251.45304143468826,359.15080840839323,3.237443961519757,0.8739064243746691,85.70373192020095,4.569982594251909
Video,Teslasuit,11.75218991122929,110.423682906024,543.5376260795422,5.845554813582619,4.37371824828283,95.85680090547055,4.489134870274874
Haptic,Leap Motion,19.610416710052696,481.0703544755467,369.9478627993204,9.929220755307245,3.687157207135611,98.11513581272897,4.437051004109912
Video,HaptX Gloves,38.18106848245098,288.34687577552893,636.4737597144754,8.717775469767314,1.2641870034514464,99.50174339415362,3.9238112954936653
Motion,GoPro HERO,26.420815821594495,158.85198235080014,490.4595305697198,1.8763020441209899,0.33642306460757276,84.64579308192906,4.067037424151603
Motion,Kinect,21.91497283155962,275.2716070196184,247.96497617099087,7.357347971289965,1.3399863344218899,97.62595091228184,3.654419217050429
Video,Teslasuit,22.75143253565159,355.8291497307985,204.92476710012704,4.1102162728373175,4.561041183907628,86.56510178554674,4.578534230650401
Video,AT2020,25.675104578269398,84.30764808810402,592.0261138649171,1.062840356923133,3.1658933744788613,82.25681089033769,4.25583319518691
Video,AT2020,40.32574447266756,173.6167167715514,912.1717299574931,4.631328721242996,3.6052733044893595,97.40049851040331,4.563148448518482
Video,GoPro HERO,45.14381100231055,413.13447089779714,409.561917901917,3.1127897955247414,1.2857617555454792,92.72211269287237,3.873415287195309
Motion,AMBEO,47.99006089267677,256.84919168119757,759.7000965003609,8.369823434684243,3.596940777874101,83.29461792162124,3.9866573429525993
Audio,Kinect,40.410652381488276,295.9597139145327,692.7952194457903,4.035975479611889,0.1406075313896188,88.59662515026005,4.001323005890172
Video,Leap Motion,19.19331030866057,244.76720099426117,938.399422878533,8.447713245584353,1.876606728865069,85.74515389754136,3.5386136146208242
Video,Oculus Quest Camera,35.966061773894396,69.75497418935231,838.8829155692267,1.0053814495131577,3.1337667427116562,94.73589137420394,4.011571809245935
Motion,AT2020,24.692140582492637,124.58740091907016,609.9447330149167,3.770372350235072,0.7304828277066011,89.06832461248536,4.704956860277051
Motion,Leap Motion,16.460177992072303,250.4937374338509,691.3274484106965,3.1704869287698574,4.115017872234674,99.7855989021277,4.845947743624608
Haptic,Leap Motion,42.83922107416652,144.1334594335675,908.5478199256314,3.1021062496174987,1.175156494059593,81.0948996451919,4.277327473453891
Video,HaptX Gloves,6.7291857033046245,72.49056289685544,459.5669061282413,1.6136795778891644,3.2614055640922315,87.10030532272494,4.18325254282883
Haptic,Leap Motion,45.57928964609406,429.6423488233207,394.1152352719996,2.6841184336945156,2.0259857128766483,89.63800334219955,3.5462369280490553
Motion,Leap Motion,25.766485908113037,491.53663812385213,109.72997527167671,5.999946128970579,2.980217977388236,90.06267109496639,4.818806506378074
Motion,HaptX Gloves,33.674066456372614,406.91429329853275,843.8959667723178,3.6222496555397004,0.5372527631445406,86.31871644771273,3.519515320138809
Audio,AT2020,34.67092649926022,434.2032147671002,820.8826303630284,4.756553040962332,0.08456399960803662,94.58480498195136,4.917125120315317
Video,Leap Motion,45.280298331794135,158.88970864267043,194.00906629013625,4.391801923124697,4.547822136901506,97.49494146977949,4.233824373032136
Haptic,AMBEO,33.650135697524334,482.28213898093986,619.1716430194302,8.883144324999051,1.348150043835914,98.77438603955726,4.01290174036209
Motion,AMBEO,32.627011314202775,138.6165670040428,517.5835283501987,9.14769099109464,4.098385013902296,96.10186753599052,4.88632765226399
Motion,Teslasuit,7.999341825231048,478.1434146628245,206.8381859582003,5.436612744902741,4.9967515023610005,97.01160394613198,3.536586489665145
Haptic,HaptX Gloves,28.328360987534182,497.66868228467797,982.5114043546512,3.9714035528404397,1.057156289994556,91.01090601239991,4.372137342303631
Audio,Teslasuit,11.757605036766876,370.2752625857219,293.22629871701986,1.9612063360212728,1.3258537059167779,96.51776452853629,4.3233987867490065
Motion,HaptX Gloves,38.18451959246685,491.51467930631986,160.51076208150505,9.580625914438855,3.3142989381733283,86.07007818295904,3.828980601817073
Video,Kinect,28.04998643657035,306.29290080519667,635.3626415517186,1.542042504102677,4.827243173003106,87.96957524218429,4.143331147025316
Motion,Kinect,35.6102500643759,166.79380242924066,764.9800094197294,3.678852498114524,4.57907174095372,86.33826027637089,4.478396008915656
Video,Leap Motion,6.875280527107292,246.6481485495294,129.19910144246828,3.6825958105300374,2.5143776003279243,89.34774670895851,4.590696795322891
Haptic,Oculus Quest Camera,8.815640722061145,317.10242092045365,692.84587485432,3.8836115752619342,3.9755514126336235,85.71159232477272,3.5010752880598695
Video,Kinect,37.2345524628207,82.88670291215675,579.0626883563091,2.4785815894516836,0.6787292654995053,99.23222884508894,4.905280145136523
Haptic,Oculus Quest Camera,8.243795119940302,330.05446907776076,192.93850798754357,8.048452878313274,4.8871909210200615,86.25689256011336,3.7467880585892184
Video,Kinect,8.206552749436637,491.53002654303253,255.27148925172585,2.102480757693903,4.821766170179933,81.9608907622188,3.850370651333539
Haptic,GoPro HERO,5.544881385569935,135.54844240267744,611.1768675844725,6.7141599323784655,0.8186447893958548,90.53634332100827,3.8952101685407725
Video,Kinect,48.0425629234766,406.6678023297725,366.72185216195953,2.114614240352357,1.497115624015533,81.14198156890353,3.556730204828053
Audio,Teslasuit,38.18787617565531,458.5544572008287,944.4841557861845,1.6348207383366091,0.5007749875338346,82.2108633261716,3.6845781853854875
Video,AT2020,20.896313382592886,474.6657167690994,836.8662065356457,9.18486553317289,1.3585879944908985,84.38778778392492,4.979524884416243
Video,Leap Motion,18.344101157944486,482.0610219824512,985.2104858622968,2.7111588968683513,4.079778947076033,89.28700499764284,3.972825106065929
Audio,Teslasuit,20.73664533856323,284.6568374246624,333.7037550553726,8.39125139103734,1.8915780358262975,88.66501864618056,3.672951635508574
Motion,AT2020,39.85940890315318,489.78855859617664,972.7512695181794,5.901677839964222,0.4419848357337919,95.99383724005583,3.660486891761935
Motion,AMBEO,34.76167749816865,390.7895932104975,488.1104828124021,1.7007086764789263,1.7111276238945228,94.78949307768227,4.579189951504958
Video,Teslasuit,13.333800554036056,122.75214630663285,412.76691578237916,9.599033722942607,4.9069166712064005,88.52636587981402,4.781852996048961
Audio,AMBEO,12.834920090033796,264.6050479105865,145.31457427241793,3.2226505029270327,3.1484179762960145,86.6740841515126,3.885428449262705
Video,Oculus Quest Camera,9.42780423710288,373.2490289174018,147.48873207364235,8.73680810817346,2.0808047320307885,86.32937568122998,3.5313642685028523
Haptic,Oculus Quest Camera,34.71362238656022,161.30314211858752,722.8101303519892,2.5192900520610775,0.83269256748635,95.47990174588018,3.8346350276680337
Haptic,GoPro HERO,39.39676979997812,338.2768325969993,512.1360949906251,8.685485939276676,4.930883986418474,81.0414481244254,3.584773536195136
Video,Kinect,16.92708927462518,349.97021557097867,303.86946343249514,1.1190593161476459,4.1042450463156435,80.25643299021212,3.655092404945062
